2019/12/26 15:15:14 main.go:14: test
2019/12/28 14:26:30 bitflyer.go:55: action=doRequest endpoint=https://api.bitflyer.com/v1/me/getbalance
2019/12/28 14:26:30 bitflyer.go:90: url=me/getbalance resp=[{"currency_code":"JPY","amount":8.0,"available":8.000000000000},{"currency_code":"BTC","amount":0.00000443,"available":0.000004430000},{"currency_code":"BCH","amount":0.0,"available":0.0},{"currency_code":"ETH","amount":0.0,"available":0.0},{"currency_code":"ETC","amount":0.0,"available":0.0},{"currency_code":"LTC","amount":0.0,"available":0.0},{"currency_code":"MONA","amount":0.0,"available":0.0},{"currency_code":"LSK","amount":0.0,"available":0.0},{"currency_code":"XRP","amount":0.0,"available":0.0}]
2019/12/28 14:45:08 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
2019/12/28 15:07:32 bitflyer.go:58: action=doRequest endpoint=https://api.bitflyer.com/v1/me/sendchildorder
2019/12/28 15:28:36 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
2019/12/28 16:11:09 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
2019/12/28 16:11:09 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc0001967e0, 0xc000140600)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc0001967e0, 0xc000140600)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc0001967e0, 0xc000140600)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00010b220, 0xa3a200, 0xc000100b40)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:24 server.go:2979: http: panic serving [::1]:61401: runtime error: invalid memory address or nil pointer dereference
goroutine 16 [running]:
net/http.(*conn).serve.func1(0xc00003f220)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc0001968c0, 0xc0002ac400)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc0001968c0, 0xc0002ac400)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc0001968c0, 0xc0002ac400)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc0001968c0, 0xc0002ac400)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f220, 0xa3a200, 0xc000038980)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:24 server.go:2979: http: panic serving [::1]:61400: runtime error: invalid memory address or nil pointer dereference
goroutine 15 [running]:
net/http.(*conn).serve.func1(0xc00003f180)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc0002722a0, 0xc0002ac300)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc0002722a0, 0xc0002ac300)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc0002722a0, 0xc0002ac300)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc0002722a0, 0xc0002ac300)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f180, 0xa3a200, 0xc000038900)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:24 server.go:2979: http: panic serving [::1]:61402: runtime error: invalid memory address or nil pointer dereference
goroutine 51 [running]:
net/http.(*conn).serve.func1(0xc00003f2c0)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000272380, 0xc0002ac500)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000272380, 0xc0002ac500)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000272380, 0xc0002ac500)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000272380, 0xc0002ac500)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f2c0, 0xa3a200, 0xc000038b00)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:36 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:03:36.1702638Z 399057 7285.9 7289.7 0.01 0.2 75.71339236 87.39597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:03:51 server.go:2979: http: panic serving [::1]:61411: runtime error: invalid memory address or nil pointer dereference
goroutine 33 [running]:
net/http.(*conn).serve.func1(0xc00010b2c0)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc0001969a0, 0xc000140700)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc0001969a0, 0xc000140700)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc0001969a0, 0xc000140700)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc0001969a0, 0xc000140700)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00010b2c0, 0xa3a200, 0xc000100d40)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:51 server.go:2979: http: panic serving [::1]:61412: runtime error: invalid memory address or nil pointer dereference
goroutine 67 [running]:
net/http.(*conn).serve.func1(0xc00010b360)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000272460, 0xc000140800)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000272460, 0xc000140800)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000272460, 0xc000140800)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000272460, 0xc000140800)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00010b360, 0xa3a200, 0xc000100e40)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:51 server.go:2979: http: panic serving [::1]:61413: runtime error: invalid memory address or nil pointer dereference
goroutine 68 [running]:
net/http.(*conn).serve.func1(0xc00010b400)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000272540, 0xc0002ac600)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000272540, 0xc0002ac600)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000272540, 0xc0002ac600)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000272540, 0xc0002ac600)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00010b400, 0xa3a200, 0xc000038dc0)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:03:51 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:03:51.7336775Z 399058 7285.9 7289.6 0.01 0.1 75.71339236 87.49597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:03:56 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:03:56.8586573Z 399060 7285.9 7291.6 0.01 1 75.71339236 87.19597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:04:09 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:04:09.4713935Z 399061 7285.9 7291.6 0.01 1 75.71339236 87.19597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:04:22 server.go:2979: http: panic serving [::1]:61427: runtime error: invalid memory address or nil pointer dereference
goroutine 55 [running]:
net/http.(*conn).serve.func1(0xc00003f400)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc0002221c0, 0xc0002ac700)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc0002221c0, 0xc0002ac700)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc0002221c0, 0xc0002ac700)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc0002221c0, 0xc0002ac700)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f400, 0xa3a200, 0xc000039040)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:04:22 server.go:2979: http: panic serving [::1]:61428: runtime error: invalid memory address or nil pointer dereference
goroutine 69 [running]:
net/http.(*conn).serve.func1(0xc00010b5e0)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000272620, 0xc000162500)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000272620, 0xc000162500)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000272620, 0xc000162500)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000272620, 0xc000162500)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00010b5e0, 0xa3a200, 0xc000200640)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:04:22 server.go:2979: http: panic serving [::1]:61429: runtime error: invalid memory address or nil pointer dereference
goroutine 57 [running]:
net/http.(*conn).serve.func1(0xc00003f4a0)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000272700, 0xc0002ac800)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000272700, 0xc0002ac800)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000272700, 0xc0002ac800)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000272700, 0xc0002ac800)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f4a0, 0xa3a200, 0xc000039180)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:04:22 server.go:2979: http: panic serving [::1]:61431: runtime error: invalid memory address or nil pointer dereference
goroutine 60 [running]:
net/http.(*conn).serve.func1(0xc00003f5e0)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc0002222a0, 0xc0002aca00)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc0002222a0, 0xc0002aca00)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc0002222a0, 0xc0002aca00)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc0002222a0, 0xc0002aca00)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f5e0, 0xa3a200, 0xc000039340)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:04:22 server.go:2979: http: panic serving [::1]:61430: runtime error: invalid memory address or nil pointer dereference
goroutine 59 [running]:
net/http.(*conn).serve.func1(0xc00003f540)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000222380, 0xc0002ac900)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000222380, 0xc0002ac900)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000222380, 0xc0002ac900)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000222380, 0xc0002ac900)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00003f540, 0xa3a200, 0xc0000392c0)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:04:22 server.go:2979: http: panic serving [::1]:61433: runtime error: invalid memory address or nil pointer dereference
goroutine 70 [running]:
net/http.(*conn).serve.func1(0xc00010b680)
	C:/Go/src/net/http/server.go:1746 +0x125
panic(0x9372e0, 0xd0ca40)
	C:/Go/src/runtime/panic.go:513 +0x1f4
go-trading/app/controllers.viewChartHandler(0xa39fc0, 0xc000196a80, 0xc000140900)
	C:/Users/toru-ishikawa/go/src/go-trading/app/controllers/webserver.go:20 +0x11f
net/http.HandlerFunc.ServeHTTP(0x9c4260, 0xa39fc0, 0xc000196a80, 0xc000140900)
	C:/Go/src/net/http/server.go:1964 +0x4b
net/http.(*ServeMux).ServeHTTP(0xd1c260, 0xa39fc0, 0xc000196a80, 0xc000140900)
	C:/Go/src/net/http/server.go:2361 +0x1ab
net/http.serverHandler.ServeHTTP(0xc000108410, 0xa39fc0, 0xc000196a80, 0xc000140900)
	C:/Go/src/net/http/server.go:2741 +0x1f0
net/http.(*conn).serve(0xc00010b680, 0xa3a200, 0xc0001010c0)
	C:/Go/src/net/http/server.go:1847 +0x114d
created by net/http.(*Server).Serve
	C:/Go/src/net/http/server.go:2851 +0x7b7
2019/12/28 23:04:58 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:04:58.6093804Z 399062 7283.1 7291.6 0.01 1 75.70339236 87.19597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:05:22 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:05:22.8754729Z 399063 7285.7 7291.6 0.01 1 75.71339236 87.19597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:05:30 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:05:29.9585805Z 399066 7285.7 7289.5 0.01 0.24 75.71339236 87.43597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:05:39 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:05:39.1123496Z 399067 7285.7 7288.19 0.01 0.11 75.71339236 87.54597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:05:40 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:05:40.30799Z 399069 7285.7 7291.6 0.01 1 75.71339236 87.19597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:05:49 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:05:49.749491Z 399070 7285.7 7291.6 0.01 1 74.97639236 87.19597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:04 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:04.5921236Z 399072 7285.7 7291.5 0.01 0.01 75.71339236 87.20597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:07 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:07.7265664Z 399073 7285.7 7290.2 0.01 0.1 75.71339236 87.30597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:15 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:15.1178912Z 399074 7285.7 7290.2 0.01 0.1 75.71339236 87.20597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:19 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:19.1631443Z 399075 7285.7 7291.5 0.01 0.01 75.71339236 87.10597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:27 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:27.4082844Z 399078 7285.7 7291.5 0.01 0.01 75.71339236 87.20597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:30 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:30.7495029Z 399079 7285.7 7290.4 0.01 0.1 75.71339236 87.30597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:32 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:32.8615192Z 399080 7285.7 7290.4 0.01 0.1 74.97639236 87.30597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:06:40 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:06:39.9885155Z 399083 7285.7 7291.5 0.01 0.01 75.64339236 87.20597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:07:02 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:07:02.2985238Z 399085 7285.7 7290.7 0.01 0.01 75.71339236 87.21597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:07:03 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:07:03.4536473Z 399086 7285.7 7291.5 0.01 0.01 75.71339236 87.20597742 7297.2 9.54066841 9.54066841}
2019/12/28 23:08:48 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
2019/12/28 23:08:59 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:08:59.656889Z 399117 7287.8 7294.6 0.1 0.35 75.61339236 87.28659042 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:01 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:01.4587815Z 399118 7287.8 7294.6 0.1 0.36 75.61339236 87.29659042 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:09 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:09.4734092Z 399119 7287.8 7294.6 0.1 0.36 75.61339236 87.29659042 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:10 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:10.4661147Z 399121 7287.8 7294.6 0.1 0.36 75.61339236 87.29659042 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:11 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:11.7087592Z 399126 7287.8 7295.9 0.1 0.2 75.60339236 86.86659042 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:35 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:35.5135015Z 399131 7291.3 7295.9 0.01 0.2 75.85005113 86.8331739 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:38 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:38.697466Z 399132 7291.3 7295.9 0.01 0.2 75.85005113 86.7331739 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:39 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:39.8804623Z 399133 7291.3 7295.9 0.01 0.2 75.95976041 86.7331739 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:43 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:43.3218018Z 399135 7291.3 7295.9 0.01 0.2 75.95976041 86.8801522 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:55 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:55.5603028Z 399136 7291.3 7295.9 0.01 0.2 75.95976041 87.5801522 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:56 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:56.6139614Z 399137 7291.3 7295.9 0.01 0.2 75.95976041 87.5331739 7297.2 9.54066841 9.54066841}
2019/12/28 23:09:57 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:09:57.6777521Z 399138 7291.3 7295.9 0.01 0.2 75.85005113 87.5331739 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:01 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:00.9162892Z 399139 7291.3 7295.9 0.01 0.2 75.85005113 87.5811522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:02 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:02.1496993Z 399140 7291.3 7295.9 0.01 0.2 75.90665095 87.5811522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:06 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:06.9382286Z 399141 7291.3 7295 0.01 0.1 75.90665095 87.6811522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:09 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:08.9588562Z 399142 7291.3 7295 0.01 0.1 75.90665095 87.6911522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:15 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:15.5000115Z 399143 7291.3 7295 0.01 0.1 75.90665095 87.6341522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:19 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:19.8429742Z 399144 7291.3 7295 0.01 0.1 75.90665095 87.9341522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:20 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:20.9615659Z 399147 7291.3 7295.9 0.01 0.2 75.90665095 87.9241522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:47 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:47.7381703Z 399155 7294.8 7297.5 0.01 0.3 76.09665095 86.4461522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:50 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:49.9968259Z 399158 7294.8 7297.5 0.01 0.3 76.09665095 86.0821522 7297.2 9.54066841 9.54066841}
2019/12/28 23:10:51 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:10:51.4192252Z 399161 7294.8 7297.5 0.01 0.3 76.09665095 87.1261739 7297.2 9.54066841 9.54066841}
2019/12/28 23:12:55 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
2019/12/28 23:12:56 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:12:56.7716735Z 399227 7297.5 7303.7 0.01 0.37 75.97605113 86.9661739 7297.2 9.54066841 9.54066841}
2019/12/28 23:12:59 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:12:59.0883957Z 399228 7297.5 7303.7 0.01 0.37 75.97605113 87.0661739 7297.2 9.54066841 9.54066841}
2019/12/28 23:13:00 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:12:59.9693778Z 399229 7297.5 7303.7 0.01 0.37 76.08554425 87.0661739 7297.2 9.54066841 9.54066841}
2019/12/28 23:13:01 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:13:01.0412036Z 399230 7297.5 7303.7 0.01 0.37 76.08554425 87.08404318 7297.2 9.54066841 9.54066841}
2019/12/28 23:13:02 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:13:02.7394327Z 399231 7297.5 7303.7 0.01 0.37 76.08554425 87.0661739 7297.2 9.54066841 9.54066841}
2019/12/28 23:13:05 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:13:05.7889595Z 399233 7299.6 7303.7 0.01 0.37 76.08554425 87.0661739 7297.2 9.54066841 9.54066841}
2019/12/28 23:13:16 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:13:16.1174146Z 399237 7299.6 7305 0.01 0.01 76.24554425 86.7961739 7297.2 9.54066841 9.54066841}
2019/12/28 23:13:25 streamdata.go:16: action=StreamIngestionData, {BTC_USD 2019-12-28T14:13:25.8975066Z 399238 7299.6 7305 0.01 0.01 75.69254425 86.7961739 7297.2 9.54066841 9.54066841}
2019/12/28 23:16:29 bitflyer.go:213: connecting to wss://ws.lightstream.bitflyer.com/json-rpc
